Anio,Semana,Mes,Fecha,Grupo,Lote,Bin,Bruto,Tara,Neto,DescarteKg,Motivo,Calidad
2026,28,julio,2026-07-11,1526,73,88,1803,409,1394,1394.0,,AD-PJUG
2026,28,julio,2026-07-11,826,3,79,1988,401,1587,1587.0,,PJUG
2026,28,julio,2026-07-11,826,3,95,1771,391,1380,1380.0,,PJUG
2026,28,julio,2026-07-11,826,3,54,1773,398,1375,1375.0,,PJUG
2026,28,julio,2026-07-11,1426,73,59,1759,399,1360,1360.0,,AD-PJUG
2026,28,julio,2026-07-11,1526,73,61,1761,397,1364,1364.0,,AD-PJUG
2026,28,julio,2026-07-11,1426,73,148,1713,390,1323,1323.0,,AD-PJUG
2026,28,julio,2026-07-11,1426,73,62,1925,419,1506,1506.0,,AD-PJUG
2026,28,julio,2026-07-11,1526,73,19,1757,404,1353,656.0,,AD-PJUG
2026,28,julio,2026-07-11,1526,73,canastas,607,90,517,5.0,,AD2
2026,28,julio,2026-07-11,1526,73,canastas,640,90,550,2.0,,AD1
2026,28,julio,2026-07-11,1526,73,canastas,614,80,534,7.0,,AD1
2026,28,julio,2026-07-11,1526,73,canastas,661,90,571,3.0,,AD1
2026,28,julio,2026-07-11,826,3,canastas,608,90,518,8.0,,PEGUA
2026,28,julio,2026-07-11,826,3,canastas,600,91,509,7.0,,PEGUA
2026,28,julio,2026-07-11,826,75,canastas,518,89,429,17.0,,PE3
2026,28,julio,2026-07-11,826,3,canastas,506,81,425,6.0,,PEBAB
2026,28,julio,2026-07-11,826,3,canastas,532,90,442,6.0,,PEBAB
2026,28,julio,2026-07-11,1426,73,canastas,619,90,529,13.0,,AD1
2026,28,julio,2026-07-11,826,75,canastas,585,90,495,48.0,,PE1
2026,28,julio,2026-07-11,1526,73,85,2000,401,1599,152.0,,AD-PJUG
2026,28,julio,2026-07-12,826,3,canastas,532,90,442,28.0,,PEBAB
2026,28,julio,2026-07-12,826,75,140,650,360,290,45.0,,PEGUA
2026,28,julio,2026-07-12,1426,73,canastas,110,14,96,17.0,,ADBABY
2026,28,julio,2026-07-12,826,75,canastas,545,90,455,10.0,,PEGUA
2026,28,julio,2026-07-12,826,75,130,1754,400,1354,1354.0,,PJUG
2026,28,julio,2026-07-12,826,3,125,1712,361,1351,1351.0,,PJUG
2026,28,julio,2026-07-12,826,74,canastas,572,89,483,483.0,,PE1
2026,28,julio,2026-07-12,826,75,146,1641,351,1290,1290.0,,PJUG
2026,28,julio,2026-07-12,826,3,11,1548,396,1152,1152.0,,PJUG
2026,28,julio,2026-07-12,1526,73,134,1585,366,1219,1219.0,,AD-PJUG
2026,28,julio,2026-07-12,826,3,39,1500,397,1103,1103.0,,PJUG
2026,28,julio,2026-07-12,826,3,canastas,558,89,469,469.0,,PJUG
2026,28,julio,2026-07-12,1526,73,canastas,401,69,332,332.0,,AD-PJUG
2026,28,julio,2026-07-12,1526,73,canastas,600,92,508,12.0,,AD1
2026,28,julio,2026-07-12,826,3,canastas,628,90,538,10.0,,PE1
2026,28,julio,2026-07-12,1526,73,canastas,652,91,561,10.0,,AD1
2026,28,julio,2026-07-12,1526,73,canastas,634,91,543,20.0,,AD1
2026,28,julio,2026-07-12,826,3,canastas,598,90,508,8.0,,PE2
2026,28,julio,2026-07-12,1526,73,canastas,181,42,139,7.0,,AD3
2026,28,julio,2026-07-12,826,75,32,1225,399,826,7.0,,PE1
2026,29,julio,2026-07-13,926,72,canastas,654,91,563,12.0,,PE1
2026,29,julio,2026-07-13,1226,72,canastas,645,91,554,10.0,,AD1
2026,29,julio,2026-07-13,1426,73,canastas,643,91,552,12.0,,AD1
2026,29,julio,2026-07-13,826,75,157,1052,342,710,5.0,,PE3
2026,29,julio,2026-07-13,826,75,canastas,555,80,475,8.0,,PE2
2026,29,julio,2026-07-13,1426,73,canastas,681,95,586,5.0,,AD1
2026,29,julio,2026-07-13,926,72,canastas,616,91,525,6.0,,PE1
2026,29,julio,2026-07-13,926,72,canastas,613,91,522,6.0,,PE2
2026,29,julio,2026-07-13,926,72,canastas,623,91,532,4.0,,PE3
2026,29,julio,2026-07-13,926,72,canastas,158,45,113,4.0,,PE3
2026,29,julio,2026-07-13,826,3,canastas,569,90,479,6.0,,PEGUA
2026,29,julio,2026-07-14,926,72,canastas,667,91,576,2.0,,PE1
2026,29,julio,2026-07-14,1426,73,canastas,715,101,614,3.0,,AD1
2026,29,julio,2026-07-14,826,3,canastas,531,75,456,8.0,,PEGUA
2026,29,julio,2026-07-14,926,72,canastas,620,91,529,14.0,,PE1
2026,29,julio,2026-07-14,1226,73,canastas,571,91,480,10.0,,AD-PIND
2026,29,julio,2026-07-14,1226,73,canastas,597,91,506,4.0,,AD2
2026,29,julio,2026-07-14,1226,73,canastas,635,90,545,4.0,,AD1
2026,29,julio,2026-07-14,926,72,canastas,571,90,481,3.0,,PE3
2026,29,julio,2026-07-14,926,72,canastas,674,90,584,12.0,,PE1
2026,29,julio,2026-07-14,1226,73,123,1588,361,1227,140.0,,AD-PJUG
2026,29,julio,2026-07-14,1226,72,94,1016,390,626,626.0,,AD-PJUG
2026,29,julio,2026-07-14,1426,73,137,1764,363,1401,1401.0,,AD-PJUG
2026,29,julio,2026-07-14,1226,72,51,1844,387,1457,1457.0,,AD-PJUG
2026,29,julio,2026-07-14,1226,72,86,1708,397,1311,1311.0,,AD-PJUG
2026,29,julio,2026-07-14,1426,73,145,1428,361,1067,1067.0,,AD-PJUG
2026,29,julio,2026-07-14,1226,72,76,1780,393,1387,1387.0,,AD-PJUG
2026,29,julio,2026-07-14,1426,73,canastas,425,76,349,349.0,,AD-PJUG
2026,29,julio,2026-07-14,1426,73,canastas,36,4,32,32.0,,AD-PJUG
2026,29,julio,2026-07-14,826,75,canastas,651,90,561,145.0,,PE1
2026,29,julio,2026-07-14,1226,72,canastas,231,55,176,176.0,,AD-PJUG
2026,29,julio,2026-07-14,926,72,canastas,333,61,272,272.0,,PJUG
2026,29,julio,2026-07-14,926,72,canastas,632,91,541,23.0,,PE1
2026,29,julio,2026-07-14,926,73,canastas,567,90,477,6.0,,PEGUA
2026,29,julio,2026-07-15,926,72,canastas,29,4,25,25.0,,PJUG
2026,29,julio,2026-07-15,926,72,canastas,306,56,250,250.0,,AL-PE1
2026,29,julio,2026-07-15,926,73,canastas,628,90,538,12.0,,PE1
2026,29,julio,2026-07-15,826,3,128,1622,374,1248,1248.0,,PJUG
2026,29,julio,2026-07-15,826,3,48,1688,423,1265,1265.0,,PJUG
2026,29,julio,2026-07-15,826,3,21,1825,390,1435,1435.0,,PJUG
2026,29,julio,2026-07-15,926,72,8,1681,396,1285,1285.0,,PJUG
2026,29,julio,2026-07-15,826,3,101,1828,423,1405,1405.0,,PJUG
2026,29,julio,2026-07-15,826,3,41,1691,413,1278,1278.0,,PJUG
2026,29,julio,2026-07-15,826,3,45,1640,391,1249,1249.0,,PJUG
2026,29,julio,2026-07-15,826,3,5,1744,394,1350,1350.0,,PJUG
2026,29,julio,2026-07-15,1426,72,18,1333,401,932,932.0,,AD-PJUG
2026,29,julio,2026-07-15,1426,72,78,1617,401,1216,1216.0,,AD-PJUG
2026,29,julio,2026-07-15,1226,73,81,1698,401,1297,1297.0,,AD-PJUG
2026,29,julio,2026-07-15,1626,73,canastas,598,91,507,12.0,,AD1
2026,29,julio,2026-07-15,926,3,canastas,561,90,471,4.0,,PE2
2026,29,julio,2026-07-15,1526,73,canastas,643,97,546,4.0,,AD-PJUG
2026,29,julio,2026-07-15,1226,72,canastas,666,90,576,2.0,,AD1
2026,29,julio,2026-07-15,926,3,canastas,561,91,470,3.0,,PE2
2026,29,julio,2026-07-15,926,3,canastas,566,90,476,2.0,,PE3
2026,29,julio,2026-07-15,926,73,canastas,580,90,490,4.0,,PE2
2026,29,julio,2026-07-15,1526,73,canastas,650,91,559,5.0,,AD1
2026,29,julio,2026-07-15,1226,72,canastas,644,91,553,5.0,,AD1
2026,29,julio,2026-07-15,926,3,canastas,585,91,494,2.0,,PE3
2026,29,julio,2026-07-15,926,72,canastas,578,91,487,2.0,,PE3
2026,29,julio,2026-07-15,926,3,canastas,555,91,464,3.0,,PEGUA
2026,29,julio,2026-07-15,926,3,canastas,512,90,422,3.0,,PEBAB
2026,29,julio,2026-07-15,926,3,canastas,16,1,15,2.0,,PE3
2026,29,julio,2026-07-16,926,3,canastas,565,91,474,1.0,,PEGUA
2026,29,julio,2026-07-16,926,3,canastas,628,91,537,4.0,,PE1
2026,29,julio,2026-07-16,926,3,canastas,584,91,493,10.0,,PE2
2026,29,julio,2026-07-16,926,72,canastas,596,91,505,5.0,,PE2
2026,29,julio,2026-07-16,926,72,canastas,635,91,544,8.0,,PE1
2026,29,julio,2026-07-16,926,3,canastas,587,91,496,6.0,,PE2
2026,29,julio,2026-07-16,926,3,canastas,544,91,453,5.0,,PEGUA
2026,29,julio,2026-07-16,926,3,canastas,9,2,7,7.0,,AL-PE2
2026,29,julio,2026-07-16,926,3,canastas,619,90,529,10.0,,PE1
2026,29,julio,2026-07-16,926,3,canastas,503,90,413,5.0,,PEBAB
2026,29,julio,2026-07-16,1126,72,canastas,605,92,513,5.0,,AD2
2026,29,julio,2026-07-16,1526,73,canastas,545,83,462,5.0,,AD1
2026,29,julio,2026-07-16,1126,72,canastas,570,91,479,5.0,,AD3
2026,29,julio,2026-07-16,926,72,canastas,570,91,479,5.0,,PEGUA
2026,29,julio,2026-07-16,926,72,canastas,565,91,474,10.0,,PEGUA
2026,29,julio,2026-07-16,1226,72,canastas,570,91,479,5.0,,PE3
2026,29,julio,2026-07-16,826,3,72,1820,396,1424,1424.0,,PJUG
2026,29,julio,2026-07-16,826,3,66,1914,403,1511,1511.0,,PJUG
2026,29,julio,2026-07-16,826,3,63,1921,415,1506,1506.0,,PJUG
2026,29,julio,2026-07-16,826,3,19,1872,362,1510,1510.0,,PJUG
2026,29,julio,2026-07-16,1526,73,14,1863,411,1452,1452.0,,AD-PJUG
2026,29,julio,2026-07-16,1526,73,22,1526,392,1134,1134.0,,AD-PJUG
2026,29,julio,2026-07-16,1526,73,87,1895,491,1404,1404.0,,AD-PJUG
2026,29,julio,2026-07-16,826,3,62,1405,419,986,986.0,,PJUG
2026,29,julio,2026-07-16,926,73,120,1696,358,1338,1338.0,,PJUG
2026,29,julio,2026-07-16,826,3,65,1409,402,1007,1007.0,,PJUG
2026,29,julio,2026-07-16,826,3,133,1707,348,1359,1359.0,,PJUG
2026,29,julio,2026-07-16,826,3,27,1844,395,1449,1449.0,,PJUG
2026,29,julio,2026-07-16,826,3,71,1300,397,903,903.0,,PJUG
2026,29,julio,2026-07-16,826,3,56,1488,417,1071,1071.0,,PJUG
2026,29,julio,2026-07-16,826,3,61,1487,397,1090,1090.0,,PJUG
2026,29,julio,2026-07-16,826,3,138,1436,397,1039,1039.0,,PJUG
2026,29,julio,2026-07-16,826,3,100,1396,401,995,995.0,,PJUG
2026,29,julio,2026-07-16,826,3,24,1428,396,1032,1032.0,,PJUG
2026,29,julio,2026-07-16,826,3,84,1413,412,1001,1001.0,,PJUG
2026,29,julio,2026-07-16,826,3,46,1525,390,1135,1135.0,,PJUG
2026,29,julio,2026-07-16,826,3,80,1397,401,996,996.0,,PJUG
2026,29,julio,2026-07-16,826,3,136,1408,358,1050,1050.0,,PJUG
2026,29,julio,2026-07-16,826,3,73,1362,391,971,971.0,,PJUG
2026,29,julio,2026-07-16,826,3,60,2088,403,1685,1685.0,,PJUG
2026,29,julio,2026-07-16,1126,72,canastas,605,93,512,512.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,3,97,1574,359,1215,1215.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,3,18,1545,401,1144,1144.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,canastas,718,95,623,623.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,3,canastas,608,91,517,517.0,,AD-PJUG
2026,29,julio,2026-07-16,926,3,canastas,587,90,497,497.0,,PJUG
2026,29,julio,2026-07-16,1126,72,canastas,258,55,203,203.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,72,canastas,619,96,523,523.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,72,canastas,98,8,90,14.0,,AD-PIND
2026,29,julio,2026-07-16,926,3,canastas,127,10,117,25.0,,PIND
2026,29,julio,2026-07-16,926,3,canastas,602,90,512,69.0,,PJUG
2026,29,julio,2026-07-16,926,73,canastas,583,92,491,491.0,,PJUG
2026,29,julio,2026-07-16,1526,73,canastas,206,51,155,155.0,,AD-PJUG
2026,29,julio,2026-07-16,1526,73,canastas,193,49,144,144.0,,AD-PJUG
2026,29,julio,2026-07-16,926,3,16,1955,394,1561,160.0,,PJUG
2026,29,julio,2026-07-16,926,3,canastas,595,91,504,1.0,,PJUG
2026,29,julio,2026-07-16,926,72,canastas,618,90,528,1.0,,PJUG
2026,29,julio,2026-07-16,1226,72,61,1855,397,1458,1458.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,canastas,644,99,545,545.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,25,1772,391,1381,1381.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,151,1839,391,1448,1448.0,,AD-PJUG
2026,29,julio,2026-07-16,1226,72,8,1667,396,1271,1271.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,16,1964,394,1570,1570.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,90,1808,408,1400,1400.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,36,1863,404,1459,1459.0,,AD-PJUG
2026,29,julio,2026-07-16,1126,72,10,708,386,322,322.0,,AD-PJUG
2026,29,julio,2026-07-17,1026,72,canastas,615,91,524,20.0,,PE1
2026,29,julio,2026-07-17,1526,73,canastas,585,89,496,324.0,,AD1
2026,29,julio,2026-07-17,1026,72,canastas,628,91,537,14.0,,PE1
2026,29,julio,2026-07-17,1226,72,canastas,625,91,534,8.0,,AD1
2026,29,julio,2026-07-17,1226,73,canastas,622,90,532,8.0,,AD2
2026,29,julio,2026-07-17,926,72,canastas,625,91,534,4.0,,PE1
2026,29,julio,2026-07-17,926,3,canastas,659,91,568,10.0,,PE1
2026,29,julio,2026-07-17,926,72,canastas,499,100,399,2.0,,PE2
2026,29,julio,2026-07-17,926,72,canastas,433,75,358,1.0,,PE3
2026,29,julio,2026-07-17,926,72,canastas,634,90,544,10.0,,PE1
2026,29,julio,2026-07-17,1226,72,canastas,630,90,540,4.0,,AD1
2026,29,julio,2026-07-17,926,3,canastas,646,91,555,14.0,,PE1
2026,29,julio,2026-07-17,926,3,canastas,658,91,567,6.0,,PE1
2026,29,julio,2026-07-17,1026,72,canastas,605,91,514,4.0,,PE2
2026,29,julio,2026-07-17,1026,72,canastas,203,49,154,118.0,,PE2
2026,29,julio,2026-07-17,926,3,canastas,637,89,548,100.0,,PE1
2026,29,julio,2026-07-17,926,3,canastas,638,90,548,130.0,,PE1
2026,29,julio,2026-07-17,926,72,canastas,620,89,531,525.0,,PE1
2026,29,julio,2026-07-17,926,72,canastas,597,91,506,491.0,,PE1
2026,29,julio,2026-07-17,926,3,canastas,531,90,441,6.0,,PEBAB
2026,29,julio,2026-07-17,926,3,canastas,558,91,467,467.0,,PJUG
2026,29,julio,2026-07-17,926,3,canastas,555,91,464,464.0,,PJUG
2026,29,julio,2026-07-17,926,72,canastas,643,90,553,553.0,,PJUG
2026,29,julio,2026-07-17,926,72,canastas,644,90,554,554.0,,PJUG
2026,29,julio,2026-07-17,1126,72,canastas,536,84,452,4.0,,AD1
2026,29,julio,2026-07-17,926,3,canastas,586,90,496,4.0,,PEGUA
2026,29,julio,2026-07-17,1026,72,canastas,523,85,438,10.0,,PE1
2026,29,julio,2026-07-17,1226,3,90,1483,408,1075,1075.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,3,132,1519,363,1156,1156.0,,AD-PJUG
2026,29,julio,2026-07-17,1126,72,7,1881,394,1487,1487.0,,AD-PJUG
2026,29,julio,2026-07-17,1126,72,117,1623,351,1272,1272.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,3,74,1660,397,1263,1263.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,3,17,1578,395,1183,1183.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,72,21,1705,390,1315,1315.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,72,50,2073,417,1656,1656.0,,AD-PJUG
2026,29,julio,2026-07-17,1126,72,23,1888,393,1495,1495.0,,AD-PJUG
2026,29,julio,2026-07-17,1126,72,49,1721,394,1327,1327.0,,AD-PJUG
2026,29,julio,2026-07-17,1226,3,68,1494,398,1096,1096.0,,AD-PJUG
2026,29,julio,2026-07-17,926,3,canastas,662,91,571,12.0,,PE1
2026,29,julio,2026-07-18,1126,72,canastas,657,100,557,557.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,canastas,256,59,197,197.0,,AD-PJUG
2026,29,julio,2026-07-18,1026,72,canastas,596,92,504,504.0,,PE2
2026,29,julio,2026-07-18,1226,3,canastas,522,85,437,437.0,,AD-PJUG
2026,29,julio,2026-07-18,1626,72,canastas,552,90,462,462.0,,AD-PJUG
2026,29,julio,2026-07-18,1226,3,canastas,567,91,476,476.0,,AD-PJUG
2026,29,julio,2026-07-18,1026,72,canastas,607,91,516,10.0,,PE2
2026,29,julio,2026-07-18,1026,72,canastas,594,75,519,5.0,,PE1
2026,29,julio,2026-07-18,1026,72,canastas,596,91,505,2.0,,PE2
2026,29,julio,2026-07-18,1026,72,canastas,668,91,577,12.0,,PE1
2026,29,julio,2026-07-18,926,3,canastas,579,90,489,3.0,,PE3
2026,29,julio,2026-07-18,1026,72,canastas,558,89,469,6.0,,PE3
2026,29,julio,2026-07-18,1226,3,canastas,598,91,507,12.0,,AD2
2026,29,julio,2026-07-18,1126,64,canastas,617,89,528,8.0,,AD1
2026,29,julio,2026-07-18,1126,64,157,1681,342,1339,1339.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,64,30,1990,394,1596,1596.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,147,868,404,464,464.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,128,1605,374,1231,1231.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,140,625,360,265,265.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,64,106,1787,430,1357,1357.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,64,95,1824,391,1433,1433.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,64,102,1641,360,1281,1281.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,2,1746,392,1354,1354.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,32,1835,399,1436,1436.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,64,78,1693,401,1292,1292.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,42,1486,412,1074,1074.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,122,1460,433,1027,1027.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,141,1489,406,1083,1083.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,44,1448,415,1033,1033.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,canastas,627,89,538,538.0,,AD-PJUG
2026,29,julio,2026-07-18,1426,73,canastas,255,65,190,190.0,,AD3
2026,29,julio,2026-07-18,1226,72,canastas,265,65,200,37.0,,AD3
2026,29,julio,2026-07-18,1126,72,canastas,553,89,464,464.0,,AD-PJUG
2026,29,julio,2026-07-18,1126,72,canastas,608,95,513,513.0,,AD-PJUG
2026,29,julio,2026-07-18,1026,72,canastas,223,55,168,168.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,72,canastas,634,91,543,543.0,,PE1
2026,30,julio,2026-07-20,926,3,canastas,607,91,516,516.0,,PE1
2026,30,julio,2026-07-20,926,3,canastas,569,91,478,478.0,,PE1
2026,30,julio,2026-07-20,926,3,canastas,595,91,504,504.0,,PE1
2026,30,julio,2026-07-20,1026,72,canastas,583,90,493,493.0,,PE1
2026,30,julio,2026-07-20,1026,72,canastas,536,83,453,453.0,,PE2
2026,30,julio,2026-07-20,1026,72,canastas,607,91,516,516.0,,PE1
2026,30,julio,2026-07-20,1026,72,canastas,418,71,347,347.0,,PE3
2026,30,julio,2026-07-20,1126,72,canastas,267,57,210,210.0,,AD2
2026,30,julio,2026-07-20,1626,73,canastas,463,77,386,386.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,72,canastas,391,69,322,322.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,72,canastas,446,77,369,359.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,72,canastas,654,91,563,27.0,,PE1
2026,30,julio,2026-07-20,1026,1,canastas,631,91,540,10.0,,AD1
2026,30,julio,2026-07-20,1026,72,canastas,606,90,516,12.0,,PE1
2026,30,julio,2026-07-20,926,3,canastas,596,91,505,4.0,,PE2
2026,30,julio,2026-07-20,1026,72,canastas,618,90,528,12.0,,PE1
2026,30,julio,2026-07-20,1026,72,canastas,526,86,440,2.0,,PE1
2026,30,julio,2026-07-20,926,3,canastas,582,91,491,3.0,,PE3
2026,30,julio,2026-07-20,1126,64,canastas,584,92,492,3.0,,AD3
2026,30,julio,2026-07-20,926,3,canastas,618,91,527,4.0,,PE2
2026,30,julio,2026-07-20,1026,72,canastas,595,91,504,4.0,,PE2
2026,30,julio,2026-07-20,1126,72,canastas,190,49,141,10.0,,AD3
2026,30,julio,2026-07-20,926,3,118,1627,349,1278,28.0,,PE2
2026,30,julio,2026-07-20,1126,72,canastas,8,2,6,6.0,,AD2
2026,30,julio,2026-07-20,1026,72,canastas,591,90,501,254.0,,PE3
2026,30,julio,2026-07-20,926,3,canastas,579,91,488,62.0,,PE3
2026,30,julio,2026-07-20,1126,72,canastas,505,79,426,426.0,,AD3
2026,30,julio,2026-07-20,1026,72,canastas,558,87,471,34.0,,PJUG
2026,30,julio,2026-07-20,1026,72,canastas,520,83,437,437.0,,PJUG
2026,30,julio,2026-07-20,1026,72,canastas,596,91,505,505.0,,PJUG
2026,30,julio,2026-07-20,1026,72,canastas,643,93,550,550.0,,PJUG
2026,30,julio,2026-07-20,926,3,canastas,647,91,556,106.0,,PJUG
2026,30,julio,2026-07-20,926,3,canastas,644,90,554,554.0,,PJUG
2026,30,julio,2026-07-20,926,3,canastas,658,91,567,567.0,,PJUG
2026,30,julio,2026-07-20,926,3,canastas,625,90,535,535.0,,PJUG
2026,30,julio,2026-07-20,1126,64,29,1033,392,641,641.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,637,102,535,535.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,58,1308,401,907,907.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,52,1841,417,1424,1424.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,695,101,594,594.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,567,98,469,469.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,273,61,212,212.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,524,91,433,433.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,530,91,439,439.0,,AD-PJUG
2026,30,julio,2026-07-20,4826,17,113,1485,355,1130,1130.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,110,1682,360,1322,1322.0,,AD-PJUG
2026,30,julio,2026-07-20,1726,48,82,1731,397,1334,1334.0,,AD-PJUG
2026,30,julio,2026-07-20,1726,48,83,1680,400,1280,1280.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,44,1747,415,1332,1332.0,,AD-PJUG
2026,30,julio,2026-07-20,1726,48,canastas,562,91,471,471.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,107,1630,357,1273,1273.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,canastas,538,90,448,448.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,140,1641,360,1281,1281.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,102,1700,360,1340,1340.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,67,1867,397,1470,1470.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,canastas,561,91,470,470.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,canastas,542,90,452,452.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,canastas,566,90,476,476.0,,AD-PJUG
2026,30,julio,2026-07-20,1526,73,canastas,559,91,468,468.0,,AD-PJUG
2026,30,julio,2026-07-20,1526,73,134,1543,366,1177,1177.0,,AD-PJUG
2026,30,julio,2026-07-20,1526,73,156,1538,348,1190,1190.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,1,95,1699,391,1308,1308.0,,AD-PJUG
2026,30,julio,2026-07-20,1526,73,canastas,537,90,447,447.0,,AD-PJUG
2026,30,julio,2026-07-20,1126,64,canastas,556,91,465,465.0,,AD-PJUG
2026,30,julio,2026-07-20,1026,72,canastas,52,6,46,46.0,,PE3
2026,30,julio,2026-07-21,1226,73,canastas,569,90,479,6.0,,AD1
2026,30,julio,2026-07-21,926,3,canastas,597,91,506,20.0,,PE2
2026,30,julio,2026-07-21,926,3,canastas,613,90,523,5.0,,PE3
2026,30,julio,2026-07-21,926,3,canastas,631,91,540,8.0,,PE1
2026,30,julio,2026-07-21,926,3,canastas,575,91,484,5.0,,PE3
2026,30,julio,2026-07-21,1226,73,canastas,643,97,546,5.0,,AD2
2026,30,julio,2026-07-21,1126,72,canastas,422,57,365,143.0,,AD2
2026,30,julio,2026-07-21,926,3,canastas,535,91,444,46.0,,PIND
2026,30,julio,2026-07-21,926,3,canastas,651,91,560,12.0,,PE1
2026,30,julio,2026-07-21,926,3,canastas,585,91,494,10.0,,PEGUA
2026,30,julio,2026-07-21,1626,73,14,1780,411,1369,405.0,,AD-PJUG
2026,30,julio,2026-07-21,1026,72,canastas,618,90,528,15.0,,PJUG
2026,30,julio,2026-07-22,1026,72,canastas,597,91,506,3.0,,PE2
2026,30,julio,2026-07-22,1626,49,canastas,580,90,490,2.0,,AD1
2026,30,julio,2026-07-22,1026,72,canastas,673,101,572,3.0,,PE3
2026,30,julio,2026-07-22,1026,72,canastas,587,90,497,3.0,,PE3
2026,30,julio,2026-07-22,926,3,canastas,52,6,46,46.0,,PE3
2026,30,julio,2026-07-22,1426,73,75,1793,401,1392,12.0,,AD1
2026,30,julio,2026-07-22,1626,73,145,1665,361,1304,6.0,,AD1
2026,30,julio,2026-07-22,1426,73,103,1825,396,1429,5.0,,AD2
2026,30,julio,2026-07-22,926,3,canastas,88,10,78,78.0,,PE2
2026,30,julio,2026-07-22,1026,72,canastas,584,91,493,5.0,,PE3
2026,30,julio,2026-07-22,926,3,canastas,530,90,440,2.0,,PEGUA
2026,30,julio,2026-07-22,1526,73,canastas,651,92,559,10.0,,AD1
2026,30,julio,2026-07-22,926,3,canastas,569,92,477,7.0,,PEGUA
2026,30,julio,2026-07-22,1026,72,canastas,530,92,438,61.0,,PIND
2026,30,julio,2026-07-22,926,3,canastas,615,91,524,85.0,,PE1
2026,30,julio,2026-07-22,1026,72,canastas,327,64,263,10.0,,PE2
2026,30,julio,2026-07-22,1226,73,canastas,586,90,496,14.0,,AD2
2026,30,julio,2026-07-22,1026,72,canastas,557,91,466,80.0,,PE1
2026,30,julio,2026-07-22,1026,1,canastas,543,91,452,445.0,,PE1
2026,30,julio,2026-07-22,1026,72,canastas,584,90,494,180.0,,PE1
2026,30,julio,2026-07-22,1026,72,canastas,555,91,464,380.0,,PE1
2026,30,julio,2026-07-22,1026,72,canastas,606,91,515,505.0,,PE1
2026,30,julio,2026-07-22,1026,72,canastas,557,92,465,465.0,,PE1
