ID,FechaProceso,Calibre,Categoria,Grado,PesoNeto,Lote,Grupo
185197,2026-04-16,PE3,piña special 3ra,0.0 - 1.0,489,63,4825
185198,2026-04-16,AD2,Piña AD2,0.0 - 1.0,504,74,326
185199,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,410,63,4825
185200,2026-04-16,AD2,Piña AD2,0.0 - 1.0,504,74,326
185201,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,450,63,4825
185202,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,512,63,4825
185203,2026-04-16,PE3,piña special 3ra,0.0 - 1.0,488,63,4825
185204,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,423,63,4825
185205,2026-04-16,PE1,piña special 1ra,1,518,71,4925
185206,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,520,63,4825
185207,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,396,63,4825
185208,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,428,63,4825
185209,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,402,63,4825
185210,2026-04-16,PE2,piña special 2da,1.5,407,63,4825
185211,2026-04-16,PE3,piña special 3ra,1.5 - 2.5,487,63,4825
185212,2026-04-16,PE1,piña special 1ra,0,509,71,4925
185213,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,467,63,4825
185214,2026-04-16,PE2,piña special 2da,0.0 - 1.0,502,63,4825
185215,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,499,63,4825
185216,2026-04-16,PE1,piña special 1ra,3.0 - 4.0,542,63,4825
185217,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,412,63,4825
185218,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,525,63,4825
185219,2026-04-16,PE2,piña special 2da,1.5 - 2.5,500,63,4825
185220,2026-04-16,PE2,piña special 2da,1.5 - 2.5,479,63,4825
185221,2026-04-16,PIND,piña indstria,1.5 - 2.5,493,63,4825
185222,2026-04-16,PE3,piña special 3ra,0.0 - 1.0,501,63,4825
185223,2026-04-16,PE2,piña special 2da,1.5,408,63,4825
185224,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,491,63,4825
185225,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,413,63,4825
185226,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,403,63,4825
185227,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,402,63,4825
185228,2026-04-16,PE3,piña special 3ra,1.5 - 2.5,486,63,4825
185229,2026-04-16,PE1,piña special 1ra,1,530,71,4925
185230,2026-04-16,PE2,piña special 2da,0.0 - 1.0,507,63,4825
185231,2026-04-16,PE1,piña special 1ra,0,511,71,4925
185232,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,522,63,4825
185233,2026-04-16,PE3,piña special 3ra,3.0 - 4.0,520,63,4825
185234,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,454,63,4825
185235,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,498,63,4825
185236,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,412,63,4825
185237,2026-04-16,PE2,piña special 2da,1.5,231,63,4825
185238,2026-04-16,PE2,piña special 2da,2,393,63,4825
185239,2026-04-16,PE2,piña special 2da,1.5,46,63,4825
185240,2026-04-16,PE1,piña special 1ra,1,182,71,4925
185241,2026-04-16,PE3,piña special 3ra,1.5 - 2.5,429,63,4825
185242,2026-04-16,PE3,piña special 3ra,0.0 - 1.0,443,63,4825
185243,2026-04-16,PE1,piña special 1ra,0.0 - 1.0,622,63,4825
185244,2026-04-16,PE2,piña special 2da,0.0 - 1.0,448,63,4825
185245,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,492,63,4825
185246,2026-04-16,PE2,piña special 2da,3.0 - 4.0,607,63,4825
185247,2026-04-16,AD1,Piña AD1,1.5 - 2.5,297,74,326
185248,2026-04-16,PIND,piña indstria,1.5 - 2.5,492,63,4825
185249,2026-04-16,PE3,piña special 3ra,3.0 - 4.0,362,63,4825
185250,2026-04-16,PE1,piña special 1ra,1.5 - 2.5,367,63,4825
185251,2026-04-16,PE2,piña special 2da,1.5 - 2.5,161,63,4825
185252,2026-04-16,PE1,piña special 1ra,3.0 - 4.0,400,63,4825
185253,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,427,63,4825
185254,2026-04-16,PEBAB,piña special baby,1.5 - 2.5,497,63,4825
185255,2026-04-16,PEGUA,piña special guapita,1.5 - 2.5,464,63,4825
185256,2026-04-16,PE1,piña special 1ra,1.5 - 2.5,30,63,4825
185257,2026-04-16,PE2,piña special 2da,1.5 - 2.5,20,63,4825
185258,2026-04-16,PE3,piña special 3ra,1.5 - 2.5,2,63,4825
185259,2026-04-16,PE1,piña special 1ra,1.5 - 2.5,4,63,4825
185260,2026-04-17,PJUG,piña jugos,3.0 - 4.0,97,71,4925
185261,2026-04-17,PE1,piña special 1ra,1,536,71,4925
185262,2026-04-17,PE1,piña special 1ra,1,560,71,4925
185263,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,409,71,4925
185264,2026-04-17,PE1,piña special 1ra,1,563,71,4925
185265,2026-04-17,PE2,piña special 2da,1.5,413,71,4925
185266,2026-04-17,PE1,piña special 1ra,1,541,71,4925
185267,2026-04-17,PE1,piña special 1ra,1,561,71,4925
185268,2026-04-17,PE1,piña special 1ra,1,540,71,4925
185269,2026-04-17,PE1,piña special 1ra,1,557,71,4925
185270,2026-04-17,PE1,piña special 1ra,1,540,71,4925
185271,2026-04-17,PE2,piña special 2da,1.5,408,71,4925
185272,2026-04-17,PE1,piña special 1ra,1,560,71,4925
185273,2026-04-17,PE1,piña special 1ra,1,552,71,4925
185274,2026-04-17,PE2,piña special 2da,0.0 - 1.0,530,71,4925
185275,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,420,71,4925
185276,2026-04-17,PE1,piña special 1ra,1,559,71,4925
185277,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,438,63,4825
185278,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,471,63,4825
185279,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,402,63,4825
185280,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,493,63,4825
185281,2026-04-17,PE3,piña special 3ra,1.5 - 2.5,518,63,4825
185282,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,415,63,4825
185283,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,463,63,4825
185284,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,427,63,4825
185285,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,402,63,4825
185286,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,469,63,4825
185287,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,497,63,4825
185288,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,432,63,4825
185289,2026-04-17,PE1,piña special 1ra,1,535,71,4925
185290,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,436,63,4825
185291,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,398,63,4825
185292,2026-04-17,PE3,piña special 3ra,1.5 - 2.5,523,63,4825
185293,2026-04-17,PE3,piña special 3ra,3.0 - 4.0,517,63,4825
185294,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,424,63,4825
185295,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,452,63,4825
185296,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,397,63,4825
185297,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,435,63,4825
185298,2026-04-17,PE3,piña special 3ra,0.0 - 1.0,531,63,4825
185299,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,420,63,4825
185300,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,501,63,4825
185301,2026-04-17,PE1,piña special 1ra,1,327,63,4825
185302,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,446,63,4825
185303,2026-04-17,PE3,piña special 3ra,0.0 - 1.0,574,63,4825
185304,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,450,63,4825
185305,2026-04-17,PE3,piña special 3ra,1.5 - 2.5,531,63,4825
185306,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,410,63,4825
185307,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,422,63,4825
185308,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,443,63,4825
185309,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,400,63,4825
185310,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,453,63,4825
185311,2026-04-17,AD2,Piña AD2,0.0 - 1.0,497,71,5025
185312,2026-04-17,AD1,Piña AD1,0.0 - 1.0,486,71,5025
185313,2026-04-17,AD3,Piña AD3,0.0 - 1.0,545,71,5025
185314,2026-04-17,AD1,Piña AD1,0.0 - 1.0,568,71,5025
185315,2026-04-17,AD1,Piña AD1,0.0 - 1.0,496,71,5025
185316,2026-04-17,AD1,Piña AD1,0.0 - 1.0,503,71,5025
185317,2026-04-17,AD2,Piña AD2,0.0 - 1.0,502,71,5025
185318,2026-04-17,AD1,Piña AD1,0.0 - 1.0,578,71,5025
185319,2026-04-17,AD1,Piña AD1,0.0 - 1.0,573,71,5025
185320,2026-04-17,PIND,piña indstria,1.5 - 2.5,455,63,4825
185321,2026-04-17,PE1,piña special 1ra,1.5 - 2.5,339,63,4825
185322,2026-04-17,AD1,Piña AD1,0.0 - 1.0,491,71,5025
185323,2026-04-17,AD2,Piña AD2,0.0 - 1.0,509,71,5025
185324,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,498,63,4825
185325,2026-04-17,AD2,Piña AD2,0.0 - 1.0,547,71,5025
185326,2026-04-17,AD3,Piña AD3,0.0 - 1.0,524,71,5025
185327,2026-04-17,AD2,Piña AD2,0.0 - 1.0,510,71,5025
185328,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,448,63,4825
185329,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,439,63,4825
185330,2026-04-17,AD3,Piña AD3,0.0 - 1.0,542,71,5025
185331,2026-04-17,AD1,Piña AD1,0.0 - 1.0,502,71,5025
185332,2026-04-17,AD1,Piña AD1,0.0 - 1.0,494,71,5025
185333,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,421,63,4825
185334,2026-04-17,AD1,Piña AD1,0.0 - 1.0,574,71,5025
185335,2026-04-17,AD3,Piña AD3,0.0 - 1.0,496,71,5025
185336,2026-04-17,AD2,Piña AD2,0.0 - 1.0,489,71,5025
185337,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,422,63,4825
185338,2026-04-17,PE2,piña special 2da,1.5,398,71,5025
185339,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,465,71,5025
185340,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,460,71,5025
185341,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,414,71,5025
185342,2026-04-17,AD1,Piña AD1,1.5 - 2.5,553,71,5025
185343,2026-04-17,PE3,piña special 3ra,0.0 - 1.0,512,63,4925
185344,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,427,63,4925
185345,2026-04-17,AD1,Piña AD1,0.0 - 1.0,516,71,5025
185346,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,485,63,4925
185347,2026-04-17,AD1,Piña AD1,0.0 - 1.0,517,71,5025
185348,2026-04-17,PE2,piña special 2da,0.0 - 1.0,497,63,4925
185349,2026-04-17,PE3,piña special 3ra,1.5 - 2.5,541,63,4925
185350,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,279,63,4925
185351,2026-04-17,PE2,piña special 2da,1.5,401,63,4925
185352,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,207,63,4925
185353,2026-04-17,PE2,piña special 2da,1.5,402,63,4925
185354,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,504,63,4925
185355,2026-04-17,PE1,piña special 1ra,1.5,400,63,4825
185356,2026-04-17,AD2,Piña AD2,0.0 - 1.0,546,71,5025
185357,2026-04-17,PE2,piña special 2da,0.0 - 1.0,488,63,4825
185358,2026-04-17,PE3,piña special 3ra,0.0 - 1.0,530,63,4825
185359,2026-04-17,PE2,piña special 2da,1.5,393,63,4825
185360,2026-04-17,PE2,piña special 2da,0.0 - 1.0,281,71,4925
185361,2026-04-17,PEBAB,piña special baby,1.5 - 2.5,21,71,4925
185362,2026-04-17,PE3,piña special 3ra,0.0 - 1.0,140,71,4925
185363,2026-04-17,PEGUA,piña special guapita,1.5 - 2.5,327,71,4925
185364,2026-04-17,PE3,piña special 3ra,1.5 - 2.5,260,71,4925
185365,2026-04-17,PE1,piña special 1ra,3.0 - 4.0,113,71,4925
185366,2026-04-17,PE3,piña special 3ra,3.0 - 4.0,432,71,4925
185367,2026-04-17,AD1,Piña AD1,1.5 - 2.5,188,71,5025
185368,2026-04-17,PIND,piña indstria,1.5 - 2.5,300,71,4925
185369,2026-04-17,PE2,piña special 2da,1.5 - 2.5,187,71,4925
185370,2026-04-17,PE1,piña special 1ra,3.0 - 4.0,403,71,4925
185371,2026-04-17,PJUG,piña jugos,3.0 - 4.0,44,71,4925
185372,2026-04-17,PE1,piña special 1ra,1.5,328,71,4925
185373,2026-04-17,PE1,piña special 1ra,1.5,79,71,4925
185374,2026-04-17,PE2,piña special 2da,1.5,468,71,4925
185375,2026-04-17,PE1,piña special 1ra,0.0 - 1.0,225,71,4925
185376,2026-04-17,PE1,piña special 1ra,1.5,365,71,4925
185377,2026-04-17,PE2,piña special 2da,0.0 - 1.0,63,71,4925
185378,2026-04-18,AL-PE1,AL-PE1,0.0 - 1.0,98,71,4925
185379,2026-04-18,AL-PEGUA,AL-PEGUA,1.5 - 2.5,150,71,4925
185380,2026-04-18,AL-PE1,AL-PE1,1.5 - 2.5,33,71,4925
185381,2026-04-18,PE1,piña special 1ra,0.0 - 1.0,45,71,4925
185382,2026-04-18,PE2,piña special 2da,1.5,235,71,4925
185383,2026-04-19,AD3,Piña AD3,0.0 - 1.0,508,64,226
185384,2026-04-19,AD2,Piña AD2,0.0 - 1.0,502,64,1026
185385,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,479,64,1026
185386,2026-04-19,AD1,Piña AD1,0.0 - 1.0,533,64,1026
185387,2026-04-19,AD3,Piña AD3,0.0 - 1.0,511,64,1026
185388,2026-04-19,AD2,Piña AD2,0.0 - 1.0,514,64,1026
185389,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,467,64,1026
185390,2026-04-19,AD1,Piña AD1,0.0 - 1.0,539,76,526
185391,2026-04-19,AD2,Piña AD2,0.0 - 1.0,520,76,526
185392,2026-04-19,AD2,Piña AD2,0.0 - 1.0,507,76,526
185393,2026-04-19,PIND,piña indstria,1.5 - 2.5,454,76,526
185394,2026-04-19,AD3,Piña AD3,0.0 - 1.0,507,76,526
185395,2026-04-19,AD1,Piña AD1,0.0 - 1.0,554,76,526
185396,2026-04-19,AD2,Piña AD2,0.0 - 1.0,511,76,526
185397,2026-04-19,AD3,Piña AD3,0.0 - 1.0,508,76,526
185398,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,478,64,726
185399,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,475,64,726
185400,2026-04-19,AD2,Piña AD2,0.0 - 1.0,515,76,526
185401,2026-04-19,PIND,piña indstria,1.5 - 2.5,456,76,526
185402,2026-04-19,AD3,Piña AD3,0.0 - 1.0,500,64,1026
185403,2026-04-19,AD1,Piña AD1,0.0 - 1.0,536,76,526
185404,2026-04-19,AD1,Piña AD1,1.5 - 2.5,414,76,526
185405,2026-04-19,AD2,Piña AD2,0.0 - 1.0,488,76,526
185406,2026-04-19,AD1,Piña AD1,3.0 - 4.0,482,76,526
185407,2026-04-19,AD1,Piña AD1,0.0 - 1.0,618,76,1126
185408,2026-04-19,AD2,Piña AD2,1.5 - 2.5,321,76,1126
185409,2026-04-19,AD3,Piña AD3,1.5 - 2.5,193,64,1026
185410,2026-04-19,AD2,Piña AD2,0.0 - 1.0,591,64,1026
185411,2026-04-19,AD2,Piña AD2,0.0 - 1.0,73,64,1026
185412,2026-04-19,AD3,Piña AD3,0.0 - 1.0,450,64,1026
185413,2026-04-19,AD3,Piña AD3,3.0 - 4.0,210,64,1026
185414,2026-04-19,AD2,Piña AD2,3.0 - 4.0,482,64,1026
185415,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,430,64,1026
185416,2026-04-19,ADBABY,Piña ADBABY,1.5 - 2.5,467,64,1026
185417,2026-04-19,PE1,piña special 1ra,2,529,71,4925
185418,2026-04-19,ADGUA,Piña ADGUA,1.5 - 2.5,319,64,1026
185419,2026-04-19,PE1,piña special 1ra,2,513,71,4925
185420,2026-04-19,PE1,piña special 1ra,2,529,71,4925
185421,2026-04-19,PE2,piña special 2da,1.5,408,71,4925
185422,2026-04-19,PE1,piña special 1ra,2,530,71,4925
185423,2026-04-19,PE1,piña special 1ra,2,518,71,4925
185424,2026-04-19,PE1,piña special 1ra,1,529,71,4925
185425,2026-04-19,PE1,piña special 1ra,0,498,71,4925
185426,2026-04-19,PE1,piña special 1ra,1,527,71,4925
185427,2026-04-19,PE2,piña special 2da,1.5,415,71,4925
185428,2026-04-19,PE2,piña special 2da,1.5,412,63,4925
185429,2026-04-19,PE2,piña special 2da,1.5,411,63,4925
185430,2026-04-19,PE1,piña special 1ra,1,532,71,4925
185431,2026-04-19,PE1,piña special 1ra,1,523,71,4925
185432,2026-04-19,PE1,piña special 1ra,1,539,71,4925
185433,2026-04-19,PE1,piña special 1ra,0,490,71,4925
185434,2026-04-19,PE1,piña special 1ra,1,522,71,4925
185435,2026-04-19,PIND,piña indstria,1.5 - 2.5,466,64,1026
185436,2026-04-19,PE3,piña special 3ra,0.0 - 1.0,508,71,4925
185437,2026-04-19,PE1,piña special 1ra,1,536,71,4925
185438,2026-04-19,PE1,piña special 1ra,0.0 - 1.0,498,71,4925
185439,2026-04-19,PE2,piña special 2da,2,412,71,4925
185440,2026-04-19,PE1,piña special 1ra,1,546,71,4925
185441,2026-04-19,PE1,piña special 1ra,1,528,71,4925
185442,2026-04-19,PE2,piña special 2da,1.5,413,71,4925
185443,2026-04-19,PE2,piña special 2da,1.5,409,71,4925
185444,2026-04-19,PE2,piña special 2da,0.0 - 1.0,519,71,4925
185445,2026-04-19,PE2,piña special 2da,2,410,71,4925
185446,2026-04-19,PE3,piña special 3ra,0.0 - 1.0,494,71,4925
185447,2026-04-19,PE2,piña special 2da,1.5,413,71,4925
185448,2026-04-19,PE1,piña special 1ra,0,495,71,4925
185449,2026-04-19,PE1,piña special 1ra,1,522,71,4925
185450,2026-04-19,PE2,piña special 2da,1.5,414,71,4925
185451,2026-04-19,PE2,piña special 2da,1.5,409,71,4925
185452,2026-04-19,PE2,piña special 2da,1.5,410,71,4925
185453,2026-04-19,PE2,piña special 2da,1.5,407,71,4925
185454,2026-04-19,PE3,piña special 3ra,0.0 - 1.0,498,71,4925
185455,2026-04-19,PE2,piña special 2da,2,404,71,4925
185456,2026-04-19,PE2,piña special 2da,2,210,71,4925
185457,2026-04-19,PE1,piña special 1ra,3.0 - 4.0,63,71,4925
185458,2026-04-19,PE2,piña special 2da,1.5,415,71,4925
185459,2026-04-19,PE2,piña special 2da,3.0 - 4.0,29,71,4925
185460,2026-04-19,PE1,piña special 1ra,1.5 - 2.5,73,71,4925
185461,2026-04-19,PE3,piña special 3ra,3.0 - 4.0,13,71,4925
185462,2026-04-19,PE3,piña special 3ra,0.0 - 1.0,235,71,4925
185463,2026-04-19,PE3,piña special 3ra,1.5 - 2.5,156,71,4925
185464,2026-04-19,PE1,piña special 1ra,0,155,71,4925
185465,2026-04-19,PE1,piña special 1ra,0.0 - 1.0,574,71,4925
185466,2026-04-19,PE2,piña special 2da,0.0 - 1.0,357,71,4925
185467,2026-04-19,PE2,piña special 2da,1.5 - 2.5,91,71,4925
185468,2026-04-19,PIND,piña indstria,1.5 - 2.5,143,71,4925
185469,2026-04-19,PEGUA,piña special guapita,1.5 - 2.5,238,71,4925
185470,2026-04-19,PE1,piña special 1ra,0.0 - 1.0,525,71,4925
185471,2026-04-19,AD-PJUG,AD-piña jugos,3.0 - 4.0,83,64,1026
185472,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,416,63,4925
185473,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,388,63,4925
185474,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,408,63,4925
185475,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,435,63,4925
185476,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,440,63,4925
185477,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,391,63,4925
185478,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,397,63,4925
185479,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,420,63,4925
185480,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,398,63,4925
185481,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,473,63,4925
185482,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,434,63,4925
185483,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,497,63,4925
185484,2026-04-20,PIND,piña indstria,1.5 - 2.5,468,63,4925
185485,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,427,63,4925
185486,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,479,63,4925
185487,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,435,63,4925
185488,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,416,63,4925
185489,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,424,63,4925
185490,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,446,63,4925
185491,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,464,63,4925
185492,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,451,63,4925
185493,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,388,63,4925
185494,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,439,63,4925
185495,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,426,63,4925
185496,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,419,63,4925
185497,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,407,63,4925
185498,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,494,63,4925
185499,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,413,63,4925
185500,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,529,63,4925
185501,2026-04-20,PE2,piña special 2da,0.0 - 1.0,485,71,4925
185502,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,494,71,4925
185503,2026-04-20,PE3,piña special 3ra,1.5 - 2.5,480,71,4925
185504,2026-04-20,PE2,piña special 2da,2,378,71,4925
185505,2026-04-20,PE1,piña special 1ra,0,482,71,4925
185506,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,429,63,4925
185507,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,301,63,4925
185508,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,481,63,4925
185509,2026-04-20,PE2,piña special 2da,1.5 - 2.5,491,63,4925
185510,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,507,63,4925
185511,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,487,63,4925
185512,2026-04-20,PE3,piña special 3ra,1.5 - 2.5,525,63,4925
185513,2026-04-20,PE1,piña special 1ra,0.0 - 1.0,388,63,4925
185514,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,458,63,4925
185515,2026-04-20,PE2,piña special 2da,2,400,63,4925
185516,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,495,71,4925
185517,2026-04-20,PE2,piña special 2da,0.0 - 1.0,516,71,4925
185518,2026-04-20,PE1,piña special 1ra,0.0 - 1.0,589,71,4925
185519,2026-04-20,PE1,piña special 1ra,1.5 - 2.5,627,71,4925
185520,2026-04-20,PE2,piña special 2da,1.5 - 2.5,510,71,4925
185521,2026-04-20,PE1,piña special 1ra,1.5 - 2.5,544,71,4925
185522,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,413,71,4925
185523,2026-04-20,PIND,piña indstria,1.5 - 2.5,475,71,4925
185524,2026-04-20,PE2,piña special 2da,2,383,71,4925
185525,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,437,71,4925
185526,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,499,71,4925
185527,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,481,71,4925
185528,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,471,71,4925
185529,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,398,71,4925
185530,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,422,71,4925
185531,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,427,71,4925
185532,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,414,71,4925
185533,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,479,71,4925
185534,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,503,71,4925
185535,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,436,71,4925
185536,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,475,71,4925
185537,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,426,71,4925
185538,2026-04-20,PE2,piña special 2da,2,394,71,4925
185539,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,408,63,4925
185540,2026-04-20,PE1,piña special 1ra,0.0 - 1.0,554,63,4925
185541,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,415,63,4925
185542,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,450,63,4925
185543,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,501,63,4925
185544,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,396,63,4925
185545,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,437,63,4925
185546,2026-04-20,PE2,piña special 2da,0.0 - 1.0,501,63,4925
185547,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,468,63,4925
185548,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,540,63,4925
185549,2026-04-20,PEBAB,piña special baby,1.5 - 2.5,414,63,4925
185550,2026-04-20,PE3,piña special 3ra,1.5 - 2.5,499,63,4925
185551,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,497,63,4925
185552,2026-04-20,PEGUA,piña special guapita,1.5 - 2.5,478,63,4925
185553,2026-04-20,PIND,piña indstria,1.5 - 2.5,493,63,4925
185554,2026-04-20,PE2,piña special 2da,2,377,71,4925
185555,2026-04-20,PE3,piña special 3ra,0.0 - 1.0,504,63,4925
185556,2026-04-20,PE2,piña special 2da,0.0 - 1.0,493,63,4925
185557,2026-04-20,AD2,Piña AD2,0.0 - 1.0,501,65,5025
185558,2026-04-20,AD1,Piña AD1,0.0 - 1.0,556,65,5025
185559,2026-04-20,AD3,Piña AD3,0.0 - 1.0,510,65,5025
185560,2026-04-20,AD1,Piña AD1,0.0 - 1.0,567,65,5025
185561,2026-04-20,AD2,Piña AD2,0.0 - 1.0,517,65,5025
185562,2026-04-20,PIND,piña indstria,1.5 - 2.5,464,65,5025
185563,2026-04-20,AD1,Piña AD1,0.0 - 1.0,568,65,5025
185564,2026-04-20,AD1,Piña AD1,0.0 - 1.0,534,65,5025
